Free_category_count,Neutral_category_count,Busy_Category_count,System_category_count,Battery_level,Battery_status,Background,Foreground,Service,Visible,Perceptible,Unknown,TimeStamp
6,2,1,26,99,charging,0,0,35,0,0,0,0743
7,2,3,17,76,discharging,0,0,29,0,0,0,2241
5,2,3,18,89,discharging,0,0,28,0,0,0,0310
5,2,2,15,56,charging,0,0,24,0,0,0,1140
5,2,2,16,50,discharging,0,0,25,0,0,0,0326
6,3,1,20,87,charging,0,0,30,0,0,0,0538
7,3,1,26,1,charging,0,0,36,0,0,1,0916
5,3,1,28,97,discharging,0,0,37,0,0,0,0957
5,3,2,17,99,charging,0,0,27,0,0,0,0325
5,3,2,18,33,discharging,0,1,27,0,0,0,1923
5,3,3,15,43,charging,0,0,26,0,0,0,0239
5,3,3,18,93,charging,0,0,29,0,0,0,2048
5,4,3,17,95,discharging,0,0,29,0,0,0,2039
5,3,0,23,59,discharging,0,1,30,0,0,0,1948
1,0,0,0,68,discharging,0,0,1,0,0,0,2038
6,3,3,17,80,charging,0,0,29,0,0,0,0634
5,3,2,17,88,charging,0,0,27,0,0,0,2228
6,3,2,19,43,discharging,0,0,30,0,0,0,0129
5,3,4,17,88,discharging,0,0,29,0,0,0,0453
7,3,1,28,78,charging,0,0,39,0,0,0,1726
5,2,1,28,88,charging,0,0,36,0,0,0,0814
5,4,2,17,66,discharging,0,0,28,0,0,0,0747
5,3,2,17,92,charging,0,0,27,0,0,0,0844
1,0,0,0,97,charging,0,0,1,0,0,0,2259
5,2,2,15,76,charging,0,0,24,0,0,0,0704
7,4,1,26,77,charging,0,0,38,0,0,0,0924
7,2,1,26,76,charging,0,0,36,0,0,0,0948
5,3,3,18,95,discharging,0,0,29,0,0,0,1544
5,4,1,22,58,discharging,0,0,32,0,0,0,1923
5,2,3,15,56,charging,0,0,25,0,0,0,2350
5,2,2,17,60,discharging,0,0,26,0,0,0,0330
5,5,1,20,98,charging,0,0,31,0,0,0,0756
5,4,2,17,49,charging,0,0,28,0,0,0,1132
5,3,1,28,91,discharging,0,0,37,0,0,0,1722
3,2,3,17,99,charging,0,0,25,0,0,0,0654
5,3,2,18,94,charging,0,0,28,0,0,0,1237
5,2,3,16,65,charging,0,0,26,0,0,0,1152
6,5,3,30,99,discharging,0,0,41,0,0,0,0957
5,3,1,16,81,charging,0,0,25,0,0,0,1914
7,3,2,19,92,charging,0,0,31,0,0,0,1111
5,3,3,17,81,discharging,0,0,28,0,0,0,0717
4,2,4,15,78,charging,0,0,25,0,0,0,1209
5,4,4,20,63,charging,0,1,29,0,0,0,0443
5,2,3,17,56,charging,0,0,27,0,0,0,0304
6,3,1,27,96,discharging,0,0,37,0,0,0,1119
5,2,2,17,59,charging,0,0,26,0,0,0,0308
5,3,0,23,61,discharging,0,1,30,0,0,0,1947
5,3,1,27,61,charging,0,0,36,0,0,0,0926
5,3,1,28,96,discharging,0,0,37,0,0,0,0755
5,3,2,16,79,discharging,0,1,25,0,0,0,1815
5,3,3,18,73,charging,0,0,29,0,0,0,0302
5,3,1,22,90,charging,0,0,31,0,0,0,0958
5,2,3,16,98,charging,0,0,26,0,0,0,1243
5,4,2,18,49,discharging,0,0,29,0,0,0,0139
5,2,2,16,71,charging,0,0,25,0,0,0,0853
5,3,1,27,92,discharging,0,0,36,0,0,0,1141
6,3,2,17,40,charging,0,1,27,0,0,0,0542
6,2,1,26,83,charging,0,0,35,0,0,0,0830
8,5,4,18,38,charging,0,0,32,0,0,0,2005
6,4,2,28,68,charging,0,0,40,0,0,0,0639
5,3,2,19,51,discharging,0,0,29,0,0,0,2341
5,2,2,15,70,discharging,0,0,24,0,0,0,1051
5,4,2,17,48,charging,0,0,28,0,0,0,0603
5,6,1,21,77,charging,0,0,31,0,0,0,0925
5,3,2,20,80,charging,0,0,30,0,0,0,1020
6,3,2,17,79,charging,0,0,28,0,0,0,1317
5,4,3,14,89,charging,0,0,26,0,0,0,1306
6,3,2,27,72,discharging,0,0,38,0,0,0,1635
5,3,2,20,84,charging,0,0,30,0,0,0,0902
5,2,3,16,65,charging,0,0,26,0,0,0,1702
6,3,0,30,98,charging,0,0,39,0,0,0,0359
5,2,3,18,86,discharging,0,0,28,0,0,0,2028
7,2,1,27,76,charging,0,0,37,0,0,0,2305
6,3,2,28,70,charging,0,0,39,0,0,0,0642
6,3,2,27,87,charging,0,0,38,0,0,0,0825
5,3,3,16,61,charging,0,0,27,0,0,0,0254
1,0,0,0,63,discharging,0,0,1,0,0,0,0548
5,3,2,16,25,charging,0,0,26,0,0,0,2212
5,3,2,22,85,charging,0,0,32,0,0,0,1732
5,3,1,16,63,discharging,0,0,25,0,0,0,0834
4,2,3,17,95,discharging,0,0,26,0,0,0,2249
5,2,2,16,76,charging,0,0,25,0,0,0,1207
6,2,2,18,47,charging,0,0,28,0,0,0,0948
5,4,3,16,83,discharging,0,0,28,0,0,0,2042
8,4,2,21,98,discharging,0,0,35,0,0,0,0308
5,2,2,15,85,charging,0,0,24,0,0,0,1008
5,3,2,18,50,discharging,0,0,27,0,0,0,0935
7,2,1,28,83,charging,0,0,38,0,0,0,1057
7,2,3,17,48,discharging,0,0,29,0,0,0,0437
7,2,1,26,97,charging,0,0,36,0,0,0,1842
6,3,3,20,53,discharging,0,0,32,0,0,0,1925
5,3,3,17,78,charging,0,1,27,0,0,0,0308
5,3,2,16,59,discharging,0,0,26,0,0,0,0430
6,3,1,26,89,charging,0,0,36,0,0,0,2349
7,3,1,26,81,charging,0,0,37,0,0,0,1731
6,3,1,27,97,charging,0,0,37,0,0,0,1207
5,3,1,29,74,charging,0,0,38,0,0,0,1025
6,2,2,28,95,discharging,0,0,38,0,0,0,1256
5,2,3,18,84,charging,0,0,28,0,0,0,1926
5,2,2,17,47,discharging,0,1,25,0,0,0,2054
6,2,2,30,89,charging,0,0,40,0,0,0,0351
5,3,2,19,68,discharging,0,0,29,0,0,0,2343
5,4,1,21,72,charging,0,0,31,0,0,0,0902
5,2,1,16,51,charging,0,0,24,0,0,0,0828
7,2,3,17,99,discharging,0,0,29,0,0,0,0728
7,4,1,29,76,charging,0,0,39,0,0,0,1633
5,2,1,28,88,charging,0,0,36,0,0,0,1740
6,4,2,19,57,discharging,0,0,31,0,0,0,2339
5,2,1,29,70,charging,0,0,37,0,0,0,0214
5,4,2,17,72,discharging,0,0,28,0,0,0,2010
5,3,1,21,83,charging,0,0,30,0,0,0,0911
6,3,1,16,99,discharging,0,0,26,0,0,0,2021
7,3,1,26,65,charging,0,0,36,0,0,0,1008
6,3,1,29,83,charging,0,0,39,0,0,0,2033
5,4,2,17,98,discharging,0,0,28,0,0,0,2324
5,2,2,18,99,discharging,0,0,27,0,0,0,1700
6,3,2,17,92,discharging,0,0,28,0,0,0,2122
5,4,2,17,77,discharging,0,0,28,0,0,0,0315
5,3,1,21,88,charging,0,0,30,0,0,0,1013
6,3,2,30,64,charging,0,0,41,0,0,0,0321
5,3,3,17,75,charging,0,0,28,0,0,0,1155
4,3,4,19,54,charging,0,0,30,0,0,0,1020
1,0,0,0,98,discharging,0,0,1,0,0,0,1700
5,4,2,17,94,discharging,0,0,28,0,0,0,1807
5,2,1,27,98,charging,0,0,35,0,0,0,0844
6,3,2,29,74,charging,0,0,40,0,0,0,0959
7,3,1,26,88,charging,0,0,37,0,0,0,1815
5,4,2,16,62,charging,0,0,27,0,0,0,0105
6,2,1,27,84,charging,0,0,36,0,0,0,0908
7,4,2,28,79,discharging,0,0,41,0,0,0,0026
8,2,2,22,87,discharging,0,0,34,0,0,0,0213
1,0,0,0,92,charging,0,0,1,0,0,0,0502
6,3,1,28,85,charging,0,0,38,0,0,0,2357
5,2,2,28,81,charging,0,0,37,0,0,0,1649
5,3,2,15,55,discharging,0,0,25,0,0,0,0534
5,2,2,18,80,discharging,0,1,26,0,0,0,1840
7,2,2,28,99,discharging,0,0,39,0,0,0,2149
6,2,2,18,99,charging,0,0,26,0,0,0,0855
5,3,2,19,46,charging,0,0,29,0,0,0,0824
5,3,1,15,78,discharging,0,0,24,0,0,0,0224
6,5,1,20,55,charging,0,0,32,0,0,0,0500
5,4,2,18,91,discharging,0,0,29,0,0,0,1810
5,2,2,17,86,charging,0,0,26,0,0,0,2016
5,3,1,20,87,charging,0,0,29,0,0,0,1021
6,3,2,22,57,discharging,0,0,33,0,0,0,1753
5,2,2,17,81,charging,0,0,26,0,0,0,0336
6,3,2,18,68,discharging,0,0,29,0,0,0,2053
5,3,2,18,80,charging,0,0,28,0,0,0,1837
5,4,0,17,94,charging,0,0,26,0,0,0,0059
6,3,1,30,79,discharging,0,0,40,0,0,0,1937
4,2,3,17,97,charging,0,0,26,0,0,0,1149
5,3,2,17,86,charging,0,0,27,0,0,0,0833
5,3,1,18,51,charging,0,0,27,0,0,0,0652
5,3,2,17,87,charging,0,0,27,0,0,0,1540
5,3,1,20,64,charging,0,0,29,0,0,0,2237
5,3,3,19,90,charging,0,0,30,0,0,0,2041
5,3,2,18,54,discharging,0,0,28,0,0,0,0505
5,2,3,16,78,charging,0,0,26,0,0,0,1314
5,2,2,17,87,discharging,0,0,26,0,0,0,1659
5,4,2,18,69,discharging,0,0,29,0,0,0,2001
7,5,1,27,86,charging,0,0,40,0,0,0,0846
5,3,2,17,99,discharging,0,0,27,0,0,0,1522
5,3,1,17,47,discharging,0,0,26,0,0,0,0239
6,2,1,26,66,charging,0,0,35,0,0,0,1203
5,2,3,17,89,charging,0,0,27,0,0,0,1935
5,2,2,17,85,charging,0,0,26,0,0,0,0213
5,2,1,17,67,charging,0,0,25,0,0,0,1934
5,3,3,18,55,discharging,0,0,29,0,0,0,0133
5,3,2,19,55,discharging,0,0,29,0,0,0,0909
7,4,4,28,56,charging,0,0,41,0,0,0,0624
4,2,3,18,83,charging,0,0,27,0,0,0,1303
5,3,2,19,53,charging,0,0,29,0,0,0,1050
6,2,1,26,82,discharging,0,0,35,0,0,0,1206
5,2,3,20,38,charging,0,0,30,0,0,0,2021
6,3,2,17,98,charging,0,0,28,0,0,0,1255
5,3,1,18,89,charging,0,0,27,0,0,0,1936
5,3,2,18,51,charging,0,1,27,0,0,0,0550
6,3,1,27,71,charging,0,0,37,0,0,0,0838
5,3,2,20,69,charging,0,0,30,0,0,0,0445
5,2,2,16,72,discharging,0,0,25,0,0,0,0617
6,3,1,29,84,discharging,0,0,39,0,0,0,1732
5,3,3,17,98,charging,0,0,28,0,0,0,0225
4,2,3,15,83,charging,0,0,24,0,0,0,1133
1,0,0,0,56,charging,0,0,1,0,0,0,1151
5,2,1,17,57,charging,0,0,25,0,0,0,1923
5,3,1,17,77,charging,0,1,25,0,0,0,0544
5,5,2,26,71,charging,0,0,36,0,0,0,0544
5,4,3,17,43,discharging,0,0,29,0,0,0,1212
5,3,2,19,75,discharging,0,0,29,0,0,0,0406
5,5,1,25,55,discharging,0,0,36,0,0,0,1200
6,3,2,28,94,discharging,0,0,39,0,0,0,1312
5,2,1,29,69,discharging,0,0,37,0,0,0,1518
5,2,3,18,50,charging,0,0,28,0,0,0,1042
5,2,2,16,90,charging,0,0,25,0,0,0,1228
6,3,1,29,84,charging,0,0,39,0,0,0,1656
5,3,1,26,95,charging,0,0,34,0,0,1,0930
5,3,2,15,51,discharging,0,0,25,0,0,0,0521
5,3,2,18,81,discharging,0,1,27,0,0,0,1818
5,4,2,17,52,discharging,0,0,28,0,0,0,0615
6,2,1,29,65,charging,0,1,37,0,0,0,2005
7,4,1,26,82,charging,0,0,38,0,0,0,0840
7,2,1,26,92,charging,0,0,36,0,0,0,1237
5,4,2,17,60,discharging,0,1,27,0,0,0,0510
6,2,2,27,63,charging,0,0,37,0,0,0,1631
5,2,2,18,97,discharging,0,0,27,0,0,0,1932
5,3,3,17,88,charging,0,0,28,0,0,0,1125
5,3,2,17,93,charging,0,1,26,0,0,0,0641
5,3,2,18,46,discharging,0,0,28,0,0,0,0828
5,3,2,17,50,charging,0,0,27,0,0,0,1017
6,2,2,31,70,charging,0,0,41,0,0,0,0449
4,2,3,18,88,discharging,0,1,26,0,0,0,1906
5,2,1,26,62,charging,0,0,34,0,0,0,2241
5,3,3,18,34,charging,0,0,29,0,0,0,2030
5,3,2,17,43,charging,0,0,27,0,0,0,0737
5,3,2,18,48,discharging,0,0,28,0,0,0,0031
5,3,1,27,85,charging,0,0,36,0,0,0,1643
6,3,1,29,81,charging,0,0,39,0,0,0,1651
5,2,1,27,83,charging,0,0,35,0,0,0,0804
5,3,3,28,87,charging,0,0,37,0,0,0,1829
5,3,2,17,86,charging,0,0,27,0,0,0,1538
5,3,2,17,37,charging,0,0,27,0,0,0,1346
5,2,1,15,94,charging,0,0,23,0,0,0,1402
5,3,2,25,89,charging,0,0,35,0,0,0,1210
5,4,2,17,85,charging,0,0,28,0,0,0,1215
5,2,2,17,69,charging,0,0,26,0,0,0,1610
5,3,2,16,49,charging,0,0,26,0,0,0,0926
5,3,2,17,61,charging,0,0,27,0,0,0,1613
6,3,1,28,89,charging,0,0,38,0,0,0,1659
4,2,4,15,56,charging,0,0,25,0,0,0,1055
1,0,0,0,94,charging,0,0,1,0,0,0,1749
5,2,2,16,39,charging,0,0,25,0,0,0,1313
6,2,2,29,72,charging,0,0,39,0,0,0,0549
5,4,2,17,55,discharging,0,0,28,0,0,0,0802
5,2,3,18,89,charging,0,0,28,0,0,0,0650
5,4,4,17,60,charging,0,0,30,0,0,0,0537
5,4,2,17,95,charging,0,0,28,0,0,0,1338
7,3,1,26,53,charging,0,0,37,0,0,0,1101
6,2,2,29,96,discharging,0,0,39,0,0,0,1200
5,3,2,15,91,discharging,0,0,25,0,0,0,1430
5,2,1,29,76,discharging,0,0,37,0,0,0,1403
7,2,1,26,66,charging,0,0,36,0,0,0,1010
5,3,2,19,45,charging,0,0,29,0,0,0,0823
5,3,1,26,80,discharging,0,0,35,0,0,0,2009
5,3,2,18,32,charging,0,1,27,0,0,0,0525
5,3,2,18,94,charging,0,0,28,0,0,0,2151
5,4,3,14,78,charging,0,0,26,0,0,0,1250
5,4,1,20,75,discharging,0,0,30,0,0,0,1659
4,2,2,20,84,charging,0,0,28,0,0,0,0557
1,0,0,0,95,discharging,0,0,1,0,0,0,1705
4,2,3,18,63,discharging,0,0,27,0,0,0,0203
6,3,2,27,58,charging,0,0,38,0,0,0,1652
5,2,2,17,78,discharging,0,0,26,0,0,0,2145
5,2,2,16,46,charging,0,0,25,0,0,0,1322
6,3,2,18,95,discharging,0,0,29,0,0,0,1639
5,3,2,18,72,charging,0,0,28,0,0,0,1245
6,2,2,30,96,charging,0,0,40,0,0,0,0409
5,3,2,29,60,discharging,0,0,39,0,0,0,0939
5,3,2,17,41,charging,0,0,27,0,0,0,0735
5,4,2,17,71,discharging,0,1,27,0,0,0,2151
6,4,2,26,91,discharging,0,0,38,0,0,0,1035
6,3,1,21,56,charging,0,0,31,0,0,0,2143
5,2,2,15,98,discharging,0,0,24,0,0,0,2249
5,3,2,17,68,charging,0,0,27,0,0,0,0809
5,4,3,17,78,charging,0,0,29,0,0,0,1316
5,2,2,17,56,discharging,0,0,26,0,0,0,2223
6,2,2,17,60,discharging,0,0,27,0,0,0,1151
4,2,3,17,73,charging,0,0,26,0,0,0,2316
5,3,2,17,79,charging,0,0,27,0,0,0,2345
5,3,1,17,91,charging,0,0,26,0,0,0,1941
6,2,3,17,52,charging,0,0,27,0,0,0,2211
5,2,2,19,77,discharging,0,0,28,0,0,0,0603
5,2,2,17,49,charging,0,0,26,0,0,0,2302
5,3,1,23,34,discharging,0,0,32,0,0,0,0652
5,2,2,29,65,discharging,0,0,38,0,0,0,0730
6,3,1,29,84,charging,0,0,39,0,0,0,2332
5,3,2,16,94,charging,0,0,26,0,0,0,1448
6,3,2,17,77,charging,0,0,28,0,0,0,1212
5,2,2,16,62,charging,0,0,25,0,0,0,0231
5,4,1,20,75,discharging,0,0,30,0,0,0,1741
5,2,3,18,60,charging,0,0,28,0,0,0,1957
5,2,3,16,75,discharging,0,0,26,0,0,0,1907
4,2,4,17,70,charging,0,0,27,0,0,0,0127
5,2,2,17,87,discharging,0,0,26,0,0,0,0421
5,3,2,19,69,charging,0,0,29,0,0,0,0926
6,2,2,19,65,discharging,0,0,29,0,0,0,1926
5,2,2,18,83,discharging,0,1,26,0,0,0,1852
6,3,3,17,84,charging,0,0,29,0,0,0,0639
5,2,1,27,84,charging,0,0,35,0,0,0,2253
5,2,2,16,79,charging,0,0,25,0,0,0,1038
5,3,2,17,84,discharging,0,0,27,0,0,0,0204
7,3,1,26,80,charging,0,0,37,0,0,0,0729
6,5,2,29,84,charging,0,0,42,0,0,0,1632
5,3,2,18,63,discharging,0,0,28,0,0,0,2133
5,4,1,26,73,charging,0,0,36,0,0,0,1222
5,3,2,16,45,charging,0,0,26,0,0,0,1342
7,2,1,27,78,charging,0,0,37,0,0,0,2307
5,4,1,24,82,charging,0,0,34,0,0,0,1648
6,3,1,26,70,discharging,0,0,36,0,0,0,1703
6,3,1,26,66,charging,0,0,36,0,0,0,1948
5,4,3,17,77,charging,0,0,29,0,0,0,0559
5,3,2,16,96,charging,0,0,26,0,0,0,0643
5,2,2,18,42,charging,0,0,27,0,0,0,2027
1,0,0,0,76,discharging,0,0,1,0,0,0,1313
5,3,1,30,79,discharging,0,0,39,0,0,0,1633
5,2,3,16,97,discharging,0,0,26,0,0,0,1758
6,2,2,30,41,charging,0,0,40,0,0,0,0258
6,3,1,29,65,discharging,0,0,39,0,0,0,1813
7,3,1,26,82,charging,0,0,37,0,0,0,0958
5,3,1,29,61,discharging,0,0,38,0,0,0,0753
5,3,2,17,85,discharging,0,0,27,0,0,0,0807
1,0,0,0,91,discharging,0,0,1,0,0,0,0146
5,4,1,27,98,discharging,0,0,37,0,0,0,2236
5,3,2,16,45,charging,0,0,26,0,0,0,1017
5,2,2,16,91,charging,0,0,25,0,0,0,1422
5,2,2,18,85,discharging,0,1,26,0,0,0,2051
7,2,3,17,48,charging,0,0,29,0,0,0,0440
5,3,2,17,89,charging,0,0,27,0,0,0,2229
7,3,1,26,67,charging,0,0,37,0,0,0,0709
5,4,2,18,82,discharging,0,0,29,0,0,0,1042
5,4,3,17,77,discharging,0,0,29,0,0,0,2357
5,3,2,16,93,charging,0,0,26,0,0,0,1029
5,3,2,16,55,charging,0,0,26,0,0,0,1012
6,3,2,28,99,discharging,0,0,39,0,0,0,1141
7,2,1,27,73,charging,0,0,37,0,0,0,2302
5,4,2,27,48,charging,0,0,37,0,0,0,2039
5,2,2,19,76,charging,0,0,28,0,0,0,0850
6,2,2,29,91,charging,0,0,39,0,0,0,0418
6,3,1,29,66,charging,0,1,38,0,0,0,2007
6,3,1,26,79,charging,0,0,36,0,0,0,0824
5,2,3,17,87,discharging,0,0,27,0,0,0,0703
7,3,1,26,65,charging,0,0,37,0,0,0,0819
6,4,3,14,97,discharging,0,0,27,0,0,0,0132
5,3,1,15,88,charging,0,0,24,0,0,0,1056
5,3,3,23,66,charging,0,0,33,0,0,0,0837
5,3,2,17,74,discharging,0,0,27,0,0,0,0515
5,3,2,18,86,discharging,0,0,28,0,0,0,0258
4,3,3,17,69,discharging,0,0,27,0,0,0,2259
4,2,4,17,93,charging,0,1,26,0,0,0,2102
6,3,2,18,56,discharging,0,1,28,0,0,0,1806
5,3,1,26,93,charging,0,0,35,0,0,0,1257
5,2,3,18,46,charging,0,0,28,0,0,0,1133
6,3,1,26,75,charging,0,0,36,0,0,0,0818
7,2,3,18,69,charging,0,1,29,0,0,0,0534
5,4,1,20,77,charging,0,0,30,0,0,0,2217
6,3,2,19,57,discharging,0,0,30,0,0,0,1031
5,2,1,16,78,charging,0,0,24,0,0,0,1334
5,3,3,18,54,discharging,0,0,29,0,0,0,0345
1,0,0,0,32,discharging,0,0,1,0,0,0,0943
5,2,2,15,73,charging,0,0,24,0,0,0,2009
5,4,2,17,79,discharging,0,1,27,0,0,0,2045
6,3,2,18,87,discharging,0,0,29,0,0,0,0227
5,3,3,18,75,discharging,0,0,29,0,0,0,0449
5,3,2,18,39,charging,0,1,27,0,0,0,0535
6,2,1,26,78,charging,0,0,35,0,0,0,0912
5,3,3,18,85,discharging,0,1,28,0,0,0,1918
5,3,2,18,77,discharging,0,0,28,0,0,0,1515
5,4,1,20,70,charging,0,1,29,0,0,0,0533
5,4,1,24,64,discharging,0,0,34,0,0,0,1345
6,2,2,21,51,charging,0,0,31,0,0,0,0753
5,3,2,18,90,discharging,0,0,28,0,0,0,0808
8,2,2,22,83,discharging,0,0,34,0,0,0,0221
5,3,2,17,89,charging,0,0,27,0,0,0,0518
5,3,2,15,79,charging,0,0,25,0,0,0,1128
5,3,3,18,59,charging,0,0,29,0,0,0,0930
5,3,2,17,22,discharging,0,0,27,0,0,0,0500
5,2,2,16,64,discharging,0,1,24,0,0,0,1200
6,4,1,20,57,charging,0,0,31,0,0,0,0720
1,0,0,0,95,discharging,0,0,1,0,0,0,0048
5,3,2,18,43,discharging,0,0,28,0,0,0,0204
4,2,3,17,85,discharging,0,0,26,0,0,0,0121
6,4,1,21,91,discharging,0,0,32,0,0,0,0641
6,2,2,18,55,charging,0,0,28,0,0,0,0959
1,0,0,0,97,discharging,0,0,1,0,0,0,0107
5,3,2,18,60,charging,0,0,28,0,0,0,0712
6,4,2,28,69,charging,0,0,39,0,0,0,1629
5,2,2,17,95,discharging,0,0,26,0,0,0,1711
5,3,2,18,47,charging,0,0,28,0,0,0,0652
5,3,2,17,66,discharging,0,1,26,0,0,0,0601
5,3,3,16,94,charging,0,0,27,0,0,0,1245
6,3,2,29,80,charging,0,1,39,0,0,0,0356
6,3,1,20,90,charging,0,0,30,0,0,0,0544
6,3,1,29,81,charging,0,0,39,0,0,0,2122
5,2,3,18,68,charging,0,0,28,0,0,0,1108
5,3,2,16,78,discharging,0,1,25,0,0,0,1818
5,4,2,17,56,discharging,0,0,28,0,0,0,2302
6,3,1,27,78,discharging,0,0,37,0,0,0,0350
5,4,3,17,79,charging,0,0,29,0,0,0,1318
7,2,2,21,54,charging,0,0,32,0,0,0,0641
4,2,3,17,96,discharging,0,0,26,0,0,0,1457
6,3,3,17,76,charging,0,0,29,0,0,0,0629
5,2,2,17,86,discharging,0,0,26,0,0,0,2352
6,2,2,16,49,discharging,0,0,26,0,0,0,0331
5,3,1,27,54,charging,0,0,36,0,0,0,0918
5,2,1,17,94,charging,0,0,25,0,0,0,2016
6,2,2,18,70,discharging,0,0,28,0,0,0,2058
5,3,2,20,80,charging,0,0,30,0,0,0,0856
4,2,3,18,96,charging,0,0,27,0,0,0,1010
5,3,2,17,50,discharging,0,1,26,0,0,0,0533
7,2,3,17,63,charging,0,0,29,0,0,0,0458
5,2,1,27,82,charging,0,0,35,0,0,0,2348
3,2,2,17,91,discharging,0,0,24,0,0,0,2125
5,2,3,18,51,discharging,0,0,28,0,0,0,0525
5,4,5,17,88,charging,0,0,28,0,0,0,1005
5,2,2,17,58,discharging,0,0,26,0,0,0,1704
6,2,2,30,95,charging,0,0,40,0,0,0,0407
6,3,1,27,87,discharging,0,0,37,0,0,0,1246
5,4,2,17,83,charging,0,0,28,0,0,0,1121
5,4,2,19,67,discharging,0,0,30,0,0,0,2044
5,3,2,16,66,discharging,0,0,26,0,0,0,0404
5,2,3,16,60,charging,0,0,26,0,0,0,1146
5,3,1,27,72,discharging,0,1,35,0,0,0,0436
5,3,2,17,82,charging,0,0,27,0,0,0,1007
5,4,2,17,78,discharging,0,0,28,0,0,0,0255
5,4,2,16,57,charging,0,0,27,0,0,0,0059
5,3,2,19,46,discharging,0,0,29,0,0,0,0824
5,4,1,29,76,discharging,0,0,39,0,0,0,1325
5,2,2,18,53,discharging,0,0,27,0,0,0,2103
5,2,3,16,81,discharging,0,0,26,0,0,0,0343
4,2,3,18,95,discharging,0,0,27,0,0,0,0427
5,3,3,17,81,charging,0,0,28,0,0,0,2136
7,4,3,29,74,discharging,0,0,43,0,0,0,1625
8,2,1,20,58,charging,0,1,30,0,0,0,0458
6,3,2,17,76,charging,0,0,28,0,0,0,1210
5,3,2,18,97,discharging,0,0,28,0,0,0,1607
1,0,0,0,71,charging,0,0,1,0,0,0,2213
6,3,1,27,90,discharging,0,0,37,0,0,0,1020
5,4,1,27,95,discharging,0,0,37,0,0,0,1058
4,2,3,18,72,charging,0,0,27,0,0,0,0526
5,2,2,15,44,charging,0,0,24,0,0,0,1124
6,2,2,27,89,discharging,0,0,37,0,0,0,1720
3,2,3,17,89,charging,0,0,25,0,0,0,2340
5,3,1,17,48,charging,0,1,25,0,0,0,0500
5,2,2,15,47,charging,0,0,24,0,0,0,1128
6,4,1,21,71,charging,0,0,32,0,0,0,0731
5,3,2,20,66,charging,0,0,30,0,0,0,0927
6,2,2,17,69,discharging,0,0,27,0,0,0,0652
4,2,3,18,86,charging,0,0,27,0,0,0,1220
6,3,2,29,56,charging,0,0,40,0,0,0,0531
1,0,0,0,92,charging,0,0,1,0,0,0,0439
7,3,1,26,91,charging,0,0,37,0,0,0,0720
5,3,1,21,84,charging,0,0,30,0,0,0,1006
5,4,2,17,72,discharging,0,0,28,0,0,0,0431
5,3,2,17,60,charging,0,0,27,0,0,0,0759
5,4,2,16,73,charging,0,0,27,0,0,0,0119
5,2,3,17,80,charging,0,0,27,0,0,0,0326
5,3,2,17,60,charging,0,0,27,0,0,0,1505
5,2,2,18,85,discharging,0,1,26,0,0,0,1928
5,2,5,16,50,discharging,0,0,28,0,0,0,0914
5,2,3,18,90,discharging,0,0,28,0,0,0,0252
5,3,3,18,41,charging,0,1,28,0,0,0,1920
5,4,2,17,90,discharging,0,0,28,0,0,0,1139
6,4,2,23,69,charging,0,0,34,0,0,0,0726
5,2,1,26,83,charging,0,0,34,0,0,0,2306
5,3,2,16,78,charging,0,0,26,0,0,0,1216
5,3,2,15,62,charging,0,0,25,0,0,0,0303
7,2,2,21,72,charging,0,0,32,0,0,0,0704
5,3,3,17,90,discharging,0,0,28,0,0,0,0433
5,2,4,16,47,charging,0,0,27,0,0,0,1047
7,3,2,17,39,charging,0,0,27,0,0,0,1117
1,0,0,0,89,charging,0,0,1,0,0,0,0454
5,4,3,18,94,discharging,0,0,30,0,0,0,1509
5,4,3,14,93,charging,0,0,26,0,0,0,1316
7,3,1,26,88,charging,0,0,37,0,0,0,1009
5,3,1,26,78,charging,0,0,35,0,0,0,1112
5,2,4,17,76,discharging,0,0,28,0,0,0,1709
5,3,1,17,53,charging,0,1,25,0,0,0,0526
5,3,1,17,53,charging,0,0,26,0,0,0,0655
5,4,2,17,33,charging,0,0,28,0,0,0,0546
6,4,1,26,79,charging,0,0,37,0,0,0,1953
1,0,0,0,94,discharging,0,0,1,0,0,0,1710
5,2,2,18,71,discharging,0,1,26,0,0,0,0156
6,3,2,18,73,charging,0,0,29,0,0,0,0920
5,3,2,20,60,charging,0,0,30,0,0,0,0904
5,2,2,20,53,charging,0,0,29,0,0,0,1002
4,2,3,15,88,charging,0,0,24,0,0,0,1141
5,4,2,17,77,discharging,0,0,28,0,0,0,1130
5,4,2,17,92,charging,0,0,28,0,0,0,1008
7,4,1,28,74,charging,0,0,40,0,0,0,0121
5,3,2,19,52,discharging,0,0,29,0,0,0,2306
5,2,2,16,86,discharging,0,0,25,0,0,0,0857
5,2,2,17,64,discharging,0,0,26,0,0,0,0424
5,3,3,18,77,charging,0,0,29,0,0,0,1038
5,3,2,17,90,charging,0,0,27,0,0,0,0339
5,2,1,30,99,charging,0,0,38,0,0,0,0320
5,5,1,27,63,charging,0,0,38,0,0,0,2108
7,2,1,26,79,charging,0,0,36,0,0,0,1139
7,3,1,26,90,charging,0,0,37,0,0,0,1839
5,2,3,14,47,charging,0,0,24,0,0,0,0020
1,0,0,0,98,discharging,0,0,1,0,0,0,0100
5,3,3,17,84,discharging,0,0,27,0,0,0,1304
